923	94310
924	341742
925	592145
926	279570
927	393438
928	321747
929	87571
930	409981
931	295477
932	424497
933	106842
934	485159
935	320683
936	386299
937	145340
938	514761
939	109922
940	130451
941	236978
942	316006
943	391738
944	79789
945	78603
946	68564
947	4854
948	52810
949	49401
950	576567
951	157804
952	229180
953	403488
954	440214
955	150116
956	174024
957	110589
958	542210
959	566795
960	598724
961	177444
962	229317
963	261027
964	495557
965	188865
966	290236
967	348229
968	354488
969	599749
970	343444
971	478941
972	140931
973	573217
974	124059
975	456071
976	347032
977	340979
978	227115
979	284259
980	226821
981	432736
982	543284
983	90673
984	399913
985	309341
986	557611
987	263619
988	418458
989	576606
990	543142
991	118310
992	91222
993	76898
994	14593
995	1730
996	5600
997	58938
998	19600
999	49536
1000	47866
1001	338177
1002	564531
1003	97723
1004	288554
1005	579881
1006	308893
1007	272471
1008	364457
1009	206665
1010	292869
1011	547092
1012	192554
1013	601036
1014	449938
1015	458195
1016	496041
1017	434147
1018	571626
1019	110259
1020	583726
1021	291420
1022	549044
1023	187221
1024	223624
1025	249350
1026	269350
1027	465897
1028	247792
1029	287452
1030	534383
1031	421577
1032	85754
1033	572451
1034	368796
1035	473716
1036	198016
1037	91671
1038	463245
1039	107576
1040	371809
1041	291802
1042	563135
1043	233818
1044	130475
1045	400406
1046	418578
1047	526399
1048	113182
1049	446876
1050	91029
1051	588596
1052	440021
1053	197071
1054	319368
1055	456497
1056	570987
1057	426857
1058	421514
1059	422985
1060	553266
1061	355196
1062	231168
1063	429481
1064	451534
1065	587730
1066	406369
1067	563805
1068	474825
1069	250841
1070	167982
1071	339560
1072	187141
1073	448296
1074	154169
1075	318636
1076	384392
1077	118307
1078	473901
1079	258778
1080	358915
1081	380787
1082	45479
1083	20476
1084	24016
1085	201968
1086	458380
1087	538487
1088	144865
1089	530133
1090	474865
1091	148271
1092	237681
1093	323132
1094	148984
1095	294433
1096	107511
1097	466305
1098	598467
1099	245360
1100	87831
1101	323512
1102	97330
1103	188084
1104	240045
1105	106780
1106	573580
1107	162370
1108	275746
1109	160967
1110	152212
1111	468686
1112	155382
1113	549682
1114	186207
1115	154791
1116	152288
1117	457472
1118	418858
1119	314125
1120	345140
1121	105226
1122	314963
1123	172800
1124	453702
1125	559623
1126	115543
1127	432095
1128	225498
1129	250896
1130	187542
1131	310943
1132	451253
1133	344672
1134	258278
1135	518581
1136	273501
1137	515081
1138	323728
1139	317427
1140	599475
1141	382993
1142	290056
1143	296762
1144	109910
1145	400581
1146	572086
1147	499433
1148	146274
1149	576595
1150	83110
1151	174674
1152	493115
1153	215304
1154	385628
1155	321622
1156	274234
1157	440887
1158	344202
1159	140763
1160	201957
1161	234662
1162	481470
1163	533689
1164	22830
1165	47061
1166	29774
1167	9117
1168	10805
1169	359801
1170	313688
1171	544090
1172	414418
1173	545848
1174	317835
1175	132170
1176	222166
1177	115325
1178	220152
1179	203151
1180	333083
1181	297064
1182	321534
1183	426233
1184	353739
1185	139424
1186	537379
1187	388423
1188	233924
1189	162574
1190	495031
1191	373253
1192	295587
1193	111695
1194	467986
1195	548982
1196	428017
1197	361878
1198	390700
1199	197693
1200	336231
1201	210261
1202	308591
1203	601394
1204	124638
1205	94285
1206	85375
1207	518361
1208	273217
1209	246788
1210	484803
1211	254429
1212	327054
1213	535157
1214	537168
1215	381085
1216	226504
1217	267053
1218	590216
1219	599260
1220	439565
1221	306593
1222	570475
1223	483074
1224	125900
1225	433819
1226	465156
1227	140288
1228	508746
1229	350516
1230	575204
1231	482433
1232	308975
1233	437991
1234	256470
1235	550156
1236	174794
1237	121067
1238	110264
1239	355343
1240	422923
1241	350104
1242	269790
1243	301887
1244	249712
1245	438815
1246	429182
1247	279820
1248	601787
1249	294543
1250	345558
1251	108921
1252	556378
1253	570101
1254	206953
1255	433090
1256	310668
1257	83597
1258	421730
1259	180418
1260	104943
1261	127551
1262	308899
1263	426061
1264	515622
1265	84765
1266	382739
1267	346075
1268	258541
1269	421300
1270	352578
1271	521204
1272	569178
1273	335654
1274	552368
1275	514410
1276	407139
1277	560218
1278	589623
1279	594752
1280	85280
1281	537722
1282	206170
1283	515971
1284	501628
1285	509546
1286	120709
1287	530756
1288	140358
1289	256256
1290	244866
1291	219253
1292	322557
1293	93730
1294	211019
1295	93172
1296	553802
1297	146922
1298	483446
1299	359452
1300	524492
1301	350783
1302	187986
1303	204549
1304	313316
1305	332735
1306	529780
1307	103334
1308	592667
1309	544303
1310	354378
1311	356029
1312	365501
1313	513020
1314	307845
1315	101549
1316	320978
1317	284885
1318	299071
1319	530070
1320	521719
1321	226330
1322	194253
1323	113652
1324	413195
1325	191920
1326	453742
1327	113207
1328	89921
1329	372302
1330	88387
1331	95298
1332	455564
1333	519750
1334	565259
1335	426086
1336	272506
1337	506410
1338	347993
1339	349051
1340	505504
1341	589269
1342	452073
1343	286600
1344	229956
1345	229140
1346	115987
1347	565286
1348	226187
1349	199139
1350	99731
1351	112862
1352	363537
1353	539279
1354	432270
1355	163462
1356	461917
1357	572708
1358	366397
1359	258329
1360	483881
1361	192304
1362	123131
1363	455320
1364	550400
1365	477150
1366	371373
1367	403419
1368	360183
1369	144213
1370	576104
1371	96265
1372	339300
1373	423249
1374	450812
1375	569785
1376	440814
1377	466489
1378	435356
1379	375001
1380	521724
1381	470743
1382	222985
1383	502301
1384	149671
1385	573083
1386	290560
1387	593275
1388	143028
1389	155261
1390	374448
1391	281748
1392	145632
1393	576217
1394	509814
1395	318068
1396	129182
1397	170063
1398	452322
1399	321781
1400	99364
1401	549844
1402	125185
1403	328936
1404	167661
1405	366912
1406	601192
1407	540312
1408	415490
1409	155391
1410	95965
1411	365888
1412	470917
1413	97261
1414	594788
1415	233720
1416	455827
1417	439649
1418	273074
1419	432574
1420	419346
1421	595551
1422	550617
1423	515044
1424	311124
1425	582494
1426	516980
1427	257447
1428	478689
1429	175531
1430	217585
1431	507655
1432	91425
1433	578316
1434	409805
1435	386073
1436	142937
1437	338010
1438	357001
1439	97109
1440	268585
1441	231571
1442	341569
1443	209237
1444	475981
1445	90031
1446	320846
1447	291860
1448	486553
1449	219107
1450	273730
1451	396868
1452	285193
1453	109644
1454	454995
1455	461360
1456	224582
1457	355312
1458	415575
1459	132527
1460	239207
1461	115068
1462	477483
1463	575895
1464	185694
1465	584433
1466	579292
1467	572057
1468	208359
1469	294858
1470	374878
1471	598182
1472	487894
1473	225415
1474	290488
1475	119568
1476	512827
1477	227246
1478	336971
1479	160491
1480	512102
1481	386779
1482	136633
1483	504082
1484	128159
1485	504074
1486	415937
1487	207653
1488	436390
1489	172141
1490	212270
1491	105406
1492	320968
1493	534472
1494	379777
1495	445705
1496	310967
1497	410869
1498	381603
1499	146622
1500	395124
1501	382404
1502	553071
1503	517450
1504	586787
1505	192287
1506	371865
1507	291796
1508	177588
1509	271679
1510	472243
1511	195905
1512	121648
1513	314020
1514	152244
1515	198371
1516	219524
1517	186846
1518	403278
1519	370073
1520	170332
1521	504537
1522	88342
1523	313875
1524	425298
1525	371307
1526	485544
1527	132852
1528	589229
1529	341842
1530	104461
1531	125367
1532	602972
1533	568298
1534	250565
1535	202173
1536	271127
1537	134248
1538	581918
1539	275728
1540	570992
1541	413669
1542	291014
1543	175543
1544	290703
1545	204414
1546	542326
1547	483153
1548	444680
1549	336100
1550	443257
1551	326925
1552	333966
1553	425924
1554	205119
1555	506634
1556	254547
1557	515236
1558	222239
1559	203470
1560	374007
1561	398344
1562	270156
1563	335109
1564	391379
1565	176264
1566	123525
1567	277116
1568	257571
1569	382422
1570	173558
1571	327357
1572	490062
1573	553582
1574	574548
1575	84067
1576	147745
1577	391215
1578	539772
1579	83460
1580	489002
1581	512908
1582	225046
1583	170997
1584	128515
1585	152413
1586	279803
1587	596137
1588	166472
1589	170812
1590	160585
1591	581519
1592	376944
1593	598607
1594	102883
1595	418412
1596	231066
1597	372856
1598	251785
1599	389946
1600	577961
1601	520396
1602	105464
1603	362517
1604	484565
1605	173467
1606	489617
1607	517861
1608	296054
1609	477719
1610	130275
1611	254035
1612	252266
1613	255517
1614	341582
1615	427736
1616	556560
1617	461740
1618	414112
1619	542583
1620	183075
1621	461937
1622	190013
1623	391576
1624	235751
1625	489870
1626	208775
1627	262582
1628	180512
1629	370025
1630	212953
1631	372315
1632	292228
1633	156204
1634	149404
1635	398947
1636	176569
1637	566453
1638	255571
1639	182814
1640	219899
1641	476868
1642	373419
1643	231608
1644	112133
1645	364647
1646	505422
1647	482057
1648	277375
1649	564864
1650	304109
1651	206722
1652	130248
1653	221536
1654	350706
1655	495625
1656	458759
1657	311494
1658	516107
1659	437383
1660	333475
1661	275938
1662	257676
1663	119537
1664	556961
1665	313399
1666	110315
1667	299007
1668	505149
1669	358183
1670	571383
1671	533697
1672	224651
1673	167507
1674	493812
1675	406606
1676	230056
1677	327373
1678	532525
1679	181795
1680	229912
1681	518132
1682	437967
1683	534572
1684	544984
1685	112719
1686	541223
1687	252038
1688	93779
1689	561202
1690	599348
1691	501368
1692	139750
1693	201170
1694	156035
1695	220544
1696	292600
1697	289031
1698	174843
1699	588538
1700	183784
1701	345999
1702	339537
1703	122248
1704	503340
1705	563799
1706	286416
1707	249133
1708	215076
1709	319344
1710	159433
1711	252365
1712	589667
1713	462337
1714	363218
1715	184358
1716	90967
1717	387020
1718	127976
1719	128536
1720	476992
1721	571373
1722	280789
1723	308292
1724	92804
1725	95247
1726	208213
1727	287654
1728	95549
1729	294085
1730	95397
1731	361342
1732	572962
1733	134745
1734	364508
1735	394918
1736	329951
1737	589405
1738	577802
1739	482717
1740	452814
1741	563650
1742	288738
1743	134676
1744	186690
1745	272652
1746	276885
1747	124697
1748	469060
1749	498668
1750	84740
1751	321397
1752	113452
1753	338444
1754	190855
1755	280607
1756	472882
1757	578724
1758	120348
1759	306883
1760	566740
1761	268983
1762	480337
1763	328188
1764	443914
1765	421925
1766	458889
1767	456036
1768	296577
1769	97983
1770	404494
1771	86116
1772	380439
1773	551770
1774	87879
1775	484447
1776	435082
1777	204037
1778	295132
1779	462204
1780	103932
1781	456062
1782	96967
1783	97979
1784	400221
1785	327375
1786	435039
1787	475378
1788	108691
1789	207754
1790	162434
1791	251924
1792	586763
1793	377618
1794	272942
1795	549830
1796	340297
1797	412767
1798	555642
1799	344122
1800	546974
1801	560482
1802	467826
1803	162505
1804	162091
1805	56196
1806	62957
1807	32144
1808	39548
1809	88004
1810	259912
1811	566219
1812	458903
1813	100684
1814	123304
1815	306712
1816	198102
1817	489963
1818	273100
1819	405508
1820	238143
1821	236744
1822	546845
1823	164667
1824	421952
1825	304852
1826	566343
1827	457776
1828	484383
1829	534263
1830	362744
1831	269827
1832	386031
1833	248085
1834	188785
1835	191165
1836	164850
1837	443684
1838	196819
1839	214636
1840	551248
1841	96968
1842	527060
1843	455427
1844	407912
1845	499130
1846	527558
1847	368607
1848	458461
1849	422495
1850	327206
1851	479521
1852	369441
1853	143024
1854	129380
1855	312649
1856	555290
1857	140352
1858	479152
1859	436299
1860	256254
1861	93685
1862	413518
1863	221698
1864	88179
1865	481551
1866	455505
1867	551972
1868	393447
1869	278028
1870	86604
1871	436360
1872	90300
1873	109803
1874	529349
1875	306077
1876	419724
1877	439807
1878	180678
1879	461260
1880	168367
1881	173760
1882	594759
1883	593583
1884	122695
1885	490421
1886	114963
1887	237630
1888	352138
1889	402852
1890	244703
1891	412227
1892	595529
1893	455405
1894	564367
1895	91562
1896	475319
1897	450094
1898	524375
1899	304637
1900	488781
1901	143618
1902	115192
1903	90461
1904	148644
1905	342096
1906	175892
1907	293047
1908	573773
1909	88363
1910	267155
1911	183116
1912	108399
1913	481604
1914	481209
1915	287614
1916	328823
1917	277796
1918	393221
1919	306641
1920	422880
1921	312415
1922	474218
1923	596688
1924	389685
1925	432169
1926	435503
1927	456011
1928	87545
1929	574603
1930	421080
1931	104409
1932	593314
1933	458792
1934	577534
1935	522296
1936	86043
1937	384989
1938	329918
1939	525374
1940	483447
1941	570509
1942	239308
1943	546921
1944	317160
1945	333593
1946	159407
1947	531145
1948	565275
1949	219023
1950	130342
1951	110238
1952	230980
1953	408216
1954	575803
1955	595268
1956	454616
1957	166782
1958	476297
1959	496373
1960	241244
1961	594660
1962	131062
1963	165628
1964	187493
1965	331357
1966	369159
1967	326852
1968	215576
1969	449831
1970	349203
1971	557349
1972	414525
1973	349912
1974	246024
1975	161348
1976	344533
1977	344115
1978	139661
1979	353924
1980	537003
1981	347066
1982	551968
1983	311760
1984	578950
1985	323420
1986	387514
1987	513620
1988	545384
1989	533597
1990	258135
1991	298481
1992	501818
1993	496395
1994	108254
1995	546784
1996	159360
1997	584097
1998	568557
1999	453755
2000	298121
2001	203884
2002	558267
2003	320732
2004	167622
2005	420553
2006	253947
2007	164430
2008	523110
2009	452204
2010	420866
2011	391910
2012	240169
2013	592587
2014	170019
2015	336992
2016	187765
2017	361924
2018	129133
2019	179045
2020	270603
2021	389283
2022	359771
2023	20010
2024	78419
2025	54029
2026	75108
2027	42527
2028	426210
2029	244926
2030	281972
2031	413764
2032	175676
2033	325033
2034	295430
2035	325579
2036	150254
2037	196814
2038	439155
2039	547097
2040	510612
2041	554809
2042	347263
2043	180326
2044	599590
2045	321423
2046	409077
2047	347337
2048	486935
2049	225168
2050	319150
2051	492988
2052	492797
2053	232878
2054	97194
2055	285688
2056	274476
2057	210168
2058	412036
2059	197081
2060	599839
2061	175697
2062	507831
2063	333024
2064	186761
2065	147513
2066	321724
2067	318161
2068	111014
2069	550082
2070	452660
2071	324117
2072	205791
2073	466153
2074	566862
2075	352581
2076	402401
2077	225059
2078	247845
2079	285024
2080	396480
2081	328430
2082	282006
2083	251634
2084	172645
2085	573765
2086	139022
2087	129208
2088	88725
2089	428903
2090	118981
2091	437815
2092	311856
2093	348704
2094	598723
2095	253345
2096	270998
2097	539857
2098	316651
2099	547860
2100	360629
2101	379390
2102	267460
2103	530750
2104	547936
2105	437760
2106	292131
2107	450085
2108	547929
2109	593219
2110	284336
2111	573172
2112	273492
2113	535011
2114	464362
2115	402999
2116	109122
2117	365718
2118	266765
2119	453097
2120	100987
2121	186736
2122	147024
2123	279294
2124	362173
2125	163191
2126	146850
2127	343137
2128	473849
2129	112938
2130	34844
2131	47446
2132	14212
2133	19514
2134	46532
2135	238167
2136	257466
2137	324572
2138	532319
2139	219931
2140	514959
2141	156789
2142	276290
2143	134035
2144	189410
2145	542109
2146	513817
2147	238235
2148	553927
2149	550229
2150	503990
2151	137448
2152	327057
2153	388987
2154	354568
2155	287971
2156	598448
2157	225032
2158	456666
2159	512638
2160	267286
2161	215359
2162	387112
2163	347934
2164	183115
2165	295531
2166	450357
2167	500028
2168	321950
2169	234509
2170	144883
2171	88451
2172	384641
2173	601435
2174	460225
2175	123626
2176	571670
2177	332917
2178	540284
2179	128106
2180	143391
2181	499789
2182	357235
2183	428306
2184	185213
2185	215294
2186	146098
2187	137844
2188	417148
2189	533356
2190	591968
2191	303115
2192	570983
2193	322060
2194	490163
2195	213640
2196	349048
2197	135213
2198	401354
2199	411742
2200	394668
2201	351162
2202	138155
2203	575404
2204	92368
2205	477814
2206	136830
2207	464571
2208	111106
2209	120518
2210	275843
2211	404207
2212	433716
2213	368658
2214	273755
2215	459439
2216	255439
2217	386625
2218	317053
2219	276890
2220	482612
2221	599718
2222	543651
2223	248911
2224	351235
2225	427729
2226	349244
2227	373045
2228	563947
2229	276263
2230	517817
2231	340167
2232	386811
2233	200517
2234	524664
2235	170575
2236	112813
2237	201670
2238	281888
2239	363463
2240	398622
2241	197950
2242	582813
2243	134179
2244	281918
2245	412262
2246	471013
2247	310983
2248	128342
2249	362479
2250	358223
2251	181319
2252	402790
2253	158671
2254	577567
2255	322011
2256	211865
2257	480448
2258	248410
2259	333464
2260	472118
2261	434319
2262	243949
2263	188174
2264	591260
2265	561721
2266	296710
2267	106889
2268	165684
2269	217654
2270	161503
2271	419140
2272	499084
2273	97925
2274	510124
2275	436764
2276	558354
2277	584240
2278	122751
2279	173512
2280	544696
2281	540297
2282	270832
2283	202705
2284	194400
2285	122344
2286	127790
2287	205964
2288	593435
2289	570974
2290	572140
2291	152565
2292	300960
2293	269498
2294	171464
2295	96743
2296	455948
2297	486788
2298	114086
2299	513849
2300	124241
2301	591828
2302	583420
2303	92639
2304	197904
2305	339470
2306	85847
2307	533045
2308	500551
2309	92223
2310	294266
2311	157461
2312	595973
2313	147565
2314	381718
2315	531375
2316	348914
2317	563413
2318	484459
2319	379147
2320	135227
2321	540523
2322	323530
2323	443888
2324	476063
2325	17740
2326	24207
2327	18265
2328	25660
2329	40240
2330	566845
2331	95567
2332	449087
2333	177686
2334	222564
2335	135488
2336	216362
2337	343178
2338	308396
2339	130611
2340	496314
2341	123365
2342	563685
2343	578960
2344	334309
2345	123403
2346	218932
2347	134766
2348	376226
2349	455365
2350	547024
2351	321653
2352	475398
2353	551193
2354	520104
2355	90163
2356	327050
2357	89038
2358	82664
2359	389286
2360	324991
2361	577466
2362	327646
2363	448599
2364	259633
2365	199027
2366	165068
2367	224837
2368	580267
2369	391837
2370	508575
2371	219575
2372	131566
2373	252536
2374	453659
2375	394331
2376	449994
2377	481701
2378	252220
2379	423989
2380	559601
2381	289284
2382	220922
2383	479981
2384	180891
2385	379080
2386	289147
2387	116648
2388	415764
2389	404714
2390	16864
2391	6036
2392	30948
2393	23856
2394	48227
2395	7069
2396	53282
2397	12035
2398	210406
2399	138964
2400	555399
2401	183220
2402	355247
2403	364837
2404	285085
2405	503753
2406	502910
2407	242028
2408	438631
2409	361580
2410	324460
2411	490246
2412	281162
2413	490040
2414	247496
2415	161998
2416	319188
2417	447931
2418	287186
2419	365393
2420	421138
2421	569910
2422	351214
2423	338251
2424	521240
2425	299164
2426	97530
2427	127921
2428	86379
2429	245542
2430	449807
2431	168828
2432	564067
2433	229300
2434	309255
2435	346601
2436	249202
2437	368485
2438	375660
2439	240393
2440	347342
2441	602915
2442	601282
2443	179012
2444	127270
2445	454250
2446	362568
2447	549212
2448	86352
2449	295218
2450	493956
2451	551659
2452	191396
2453	171415
2454	378233
2455	192013
2456	488005
2457	575190
2458	364691
2459	350630
2460	465255
2461	522598
2462	279218
2463	281683
2464	133702
2465	417210
2466	282235
2467	280639
2468	286400
2469	525575
2470	149537
2471	289495
2472	465247
2473	352834
2474	474410
2475	154839
2476	324001
2477	596410
2478	345324
2479	563853
2480	282828
2481	218548
2482	120195
2483	82727
2484	576388
2485	474310
2486	350675
2487	120026
2488	84121
2489	92789
2490	287740
2491	175523
2492	196134
2493	416352
2494	255526
2495	483020
2496	572300
2497	581271
2498	298291
2499	204346
